Min,Max,Median,Mean,Point_id,date,Depth,POINTID,pH_CaCl2,pH_H2O,EC,OC,CaCO3,P,N,K,OC (20-30 cm),CaCO3 (20-30 cm),Ox_Al,Ox_Fe,NUTS_0,NUTS_1,NUTS_2,NUTS_3,TH_LAT,TH_LONG,SURVEY_DATE,Elev,LC,LU,LC0_Desc,LC1_Desc,LU1_Desc
0.09587382,0.17727675,0.12369564,0.12532152,26841826,2018-07-09,0-20 cm,26841826,4.7,5.46,5.2,15.5,,10.8,1.7,49.3,,,1.2,4.0,PT,PT1,PT18,PT181,37.70546324,-8.630849544,10-07-18,185,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.5871735,0.80750614,0.6856483,0.6899937,28542300,2018-06-14,0-20 cm,28542300,4.3,4.62,41.87,21.7,,43.1,2.4,335.8,,,,,ES,ES1,ES11,ES113,42.22526001,-7.898597983,07-06-18,531,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.14128494,0.39778602,0.188279,0.21209651,28682284,2018-06-14,0-20 cm,28682284,4.7,5.35,16.71,55.4,1,114.2,4.1,224.2,,,,,ES,ES1,ES11,ES113,42.11495355,-7.691005962,08-06-18,667,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.13107444,0.24636337,0.19143596,0.18903461,28721932,2018-07-14,0-20 cm,28721932,6.3,6.71,9.91,5,1,19.7,0.6,129.6,,,,,ES,ES4,ES43,ES431,39.03098603,-6.783998842,14-07-18,268,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.11219785,0.13651726,0.121032655,0.12199555,28901850,2018-06-26,0-20 cm,28901850,6.8,7.14,20.3,9,4,< LOD,1.2,87.1,,,0.5,1.9,ES,ES4,ES43,ES431,38.34255565,-6.398400661,24-06-18,573,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.11450781,0.16991574,0.1273421,0.13042197,28941672,2018-07-16,0-20 cm,28941672,7.3,7.62,15.05,9.1,337,27.8,1.2,491.4,,,,,ES,ES6,ES61,ES612,36.77450891,-5.977236243,14-07-18,118,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1549319,0.20758408,0.18240754,0.18186545,29021648,2018-07-16,0-20 cm,29021648,7.4,7.71,15.45,6,716,16,1.4,208.8,,,0.4,0.4,ES,ES6,ES61,ES612,36.57656968,-5.840977587,17-07-18,204,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09114873,0.17002003,0.10360161,0.10577198,29201738,2018-06-16,0-20 cm,29201738,7.3,7.97,15.31,10.2,8,< LOD,1,189.8,,,1.1,2.1,ES,ES6,ES61,ES618,37.40839424,-5.826902789,14-06-18,100,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.11107477,0.14426978,0.12714137,0.1263667,29361700,2018-06-16,0-20 cm,29361700,7.4,7.73,17.04,12.7,166,15.1,1.4,832.3,,,,,ES,ES6,ES61,ES618,37.10095991,-5.573066277,11-06-18,174,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0651323,0.46409637,0.08074534,0.110467374,29641894,2018-06-26,0-20 cm,29641894,4.9,5.97,3.65,8.1,,14.6,0.8,105.9,,,,,ES,ES4,ES43,ES431,38.87189415,-5.66203901,22-06-18,401,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.060426313,0.13687885,0.07988189,0.08225368,29681884,2018-06-26,0-20 cm,29681884,5.8,6.37,4.81,6.6,,14.5,0.9,102.3,,,0.4,1.0,ES,ES4,ES43,ES431,38.79077613,-5.595768026,22-06-18,440,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.20922096,0.4140299,0.2592259,0.25794226,30082276,2018-07-09,0-20 cm,30082276,5.5,6.12,8.81,13.6,1,53.8,1.9,533.8,,,,,ES,ES4,ES41,ES413,42.32598746,-6.012063469,10-07-18,881,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.12398051,0.15377189,0.14070365,0.14110258,30122154,2018-08-10,0-10 cm,30122154,6.0,6.68,6.38,4.3,1,< LOD,0.6,194.9,,,,,ES,ES4,ES41,ES419,41.25846532,-5.681091436,11-08-18,922,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.27553484,0.5122844,0.40966567,0.40671337,30142092,2018-06-16,0-20 cm,30142092,5.3,6.38,4.5,7.7,,24.8,0.9,171.2,,,1.0,1.4,ES,ES4,ES41,ES415,40.71487303,-5.518925661,05-06-18,945,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.102508985,0.1352369,0.11568802,0.11574162,30162148,2018-08-10,0-20 cm,30162148,6.9,7.64,19.88,7.1,3,41.4,0.9,172.5,,,0.8,2.3,ES,ES4,ES41,ES415,41.21297459,-5.620735678,11-08-18,934,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.46763775,0.6011457,0.5216699,0.5313021,30162192,2018-05-22,0-20 cm,30162192,7.5,8.07,16.58,5.9,205,< LOD,0.8,307.1,,,,,ES,ES4,ES41,ES419,41.60109898,-5.720883326,30-05-18,743,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.27072015,0.537288,0.48231435,0.4764353,30162202,2018-05-22,0-20 cm,30162202,4.7,5.27,6.09,3,,18.7,0.5,78.7,,,,,ES,ES4,ES41,ES419,41.68926686,-5.743884114,31-05-18,746,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.22293578,0.3621097,0.29365253,0.2903295,30182218,2018-06-19,0-20 cm,30182218,4.5,5.48,4.3,4.1,,15.4,0.7,67.5,,,0.4,1.0,ES,ES4,ES41,ES419,41.8340612,-5.757266349,18-06-18,787,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.092876755,0.18641403,0.108363286,0.11334625,30202130,2018-07-26,0-20 cm,30202130,7.4,8.08,16.04,8.8,37,12.2,1.1,367.4,,,,,ES,ES4,ES41,ES415,41.06151087,-5.533595991,24-07-18,878,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.34872904,0.7646111,0.629742,0.62964904,30202188,2018-05-22,0-20 cm,30202188,7.5,7.74,13.45,5.9,5,19.3,0.8,396.9,,,,,ES,ES4,ES41,ES419,41.57330076,-5.664684318,29-05-18,691,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.15862499,0.3615055,0.2554136,0.2577708,30202206,2018-06-19,0-20 cm,30202206,4.6,5.43,5.03,5,,21.1,0.7,85.3,,,0.4,0.9,ES,ES4,ES41,ES419,41.73202544,-5.705971388,18-06-18,753,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.38711986,0.611295,0.4952445,0.49357128,30202248,2018-06-24,0-20 cm,30202248,7.5,8.03,18.75,10.5,5,18.1,1.5,138.3,,,,,ES,ES4,ES41,ES419,42.10218705,-5.803444645,25-06-18,777,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.3522304,0.59433377,0.4632392,0.46546048,30222214,2018-05-22,0-20 cm,30222214,5.0,6.1,11.32,3.6,,29.9,0.6,135,,,,,ES,ES4,ES41,ES419,41.80629817,-5.700816011,31-05-18,773,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.25582403,0.47143933,0.3622449,0.3619349,30242218,2018-05-22,0-20 cm,30242218,4.2,4.89,5.89,7.3,,36.2,0.8,155.5,,,,,ES,ES4,ES41,ES419,41.8453026,-5.686432567,31-05-18,769,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.14398922,0.5739365,0.5130299,0.4851073,30282128,2018-06-16,0-20 cm,30282128,5.1,6.03,5.91,7.6,1,40.9,0.9,131.6,,,,,ES,ES4,ES41,ES415,41.05858669,-5.435803982,04-06-18,900,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.29895943,0.53232586,0.40881115,0.41968614,30321990,2018-05-17,0-20 cm,30321990,5.9,6.49,5.43,4,1,16.9,0.6,78.7,,,,,ES,ES4,ES42,ES425,39.84556127,-5.091489722,15-05-18,423,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.080016784,0.12887561,0.10146047,0.09974254,30342192,2018-07-24,0-10 cm,30342192,7.6,8.31,13.01,5.6,114,< LOD,0.9,135.6,,,,,ES,ES4,ES41,ES419,41.63457718,-5.509083343,23-07-18,789,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.2009746,0.30076164,0.25879455,0.25964442,30382104,2018-07-16,0-20 cm,30382104,4.7,5.43,4.09,6.3,,38.9,0.8,191.6,,,,,ES,ES4,ES41,ES415,40.86481354,-5.266416142,19-07-18,934,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.08713807,0.12359998,0.10654805,0.10597258,30382148,2018-07-16,0-20 cm,30382148,6.8,7.29,10.86,4.9,,27.9,0.7,215.4,,,0.4,0.5,ES,ES4,ES41,ES419,41.25353389,-5.363368626,17-07-18,781,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.10856994,0.13586122,0.11880808,0.11916623,30402106,2018-07-26,0-20 cm,30402106,4.2,5.28,3.73,3.6,,43.1,0.5,73.1,,,0.4,0.7,ES,ES4,ES41,ES415,40.88611818,-5.247506719,19-07-18,942,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09012312,0.12122838,0.09571552,0.0977939,30402186,2018-07-26,0-20 cm,30402186,7.4,8.07,16.97,10.9,27,< LOD,1.3,486.3,,,,,ES,ES4,ES41,ES419,41.59268424,-5.424909629,23-07-18,785,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.086633325,0.11109661,0.10070758,0.10015449,30402232,2018-07-29,0-20 cm,30402232,7.4,7.97,6.36,5.9,8,< LOD,0.9,98.3,,,0.4,0.7,ES,ES4,ES41,ES419,41.99851485,-5.529445281,30-07-18,784,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.116489455,0.14210697,0.1272509,0.12779365,30442100,2018-07-26,0-20 cm,30442100,4.5,5.85,3.38,7,,23.7,0.8,79.2,,,,,ES,ES4,ES41,ES415,40.84032057,-5.187890147,19-07-18,982,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.10186541,0.12874657,0.11100927,0.11129959,30462110,2018-07-11,0-20 cm,30462110,5.6,6.53,5.39,4.7,,49.7,0.7,178.4,,,0.6,0.8,ES,ES4,ES41,ES415,40.93233139,-5.186353593,18-07-18,932,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.13205916,0.27778652,0.14869186,0.15518251,30462146,2018-06-26,0-20 cm,30462146,4.9,5.98,4.51,5.9,,29.3,0.8,102.1,,,1.0,0.8,ES,ES4,ES41,ES418,41.25045043,-5.265290089,28-06-18,856,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.10781907,0.20687108,0.13967294,0.14443688,30482104,2018-07-11,0-20 cm,30482104,4.2,5.61,3.12,3,,46.3,0.4,61.9,,,,,ES,ES4,ES41,ES415,40.88289821,-5.150020026,18-07-18,995,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.11768025,0.24597871,0.13864043,0.14373378,30482108,2018-07-11,0-20 cm,30482108,6.5,7.02,5.95,4.2,,24.9,0.5,98.6,,,,,ES,ES4,ES41,ES415,40.91826065,-5.158704037,18-07-18,946,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.14448458,0.21351056,0.18361288,0.1837791,30482118,2018-06-26,0-20 cm,30482118,6.0,6.91,6.45,6.5,,48.3,0.8,210,,,,,ES,ES4,ES41,ES415,41.006656,-5.180472815,25-06-18,892,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.087499104,0.2162985,0.11745867,0.1263001,30482176,2018-07-06,0-20 cm,30482176,4.2,5.08,8.18,3.1,,34.9,0.5,89.1,,,,,ES,ES4,ES41,ES419,41.51904717,-5.308407592,02-07-18,762,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.18202893,0.6913702,0.41897136,0.43127775,30483342,2018-07-10,0-20 cm,30483342,6.5,6.86,28.52,27.3,3,47.7,3.3,252.1,,,1.8,5.7,IE,IE0,IE05,IE053,51.71099775,-8.652157827,17-07-18,75,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09554788,0.12565836,0.11038132,0.111280605,30502088,2018-07-26,0-20 cm,30502088,4.7,5.91,4.21,7.7,,33,1,104.3,,,,,ES,ES4,ES41,ES411,40.74501503,-5.092180733,20-07-18,1159,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.22241148,0.3182506,0.26814047,0.270349,30502124,2018-06-16,0-20 cm,30502124,6.6,7.18,8.13,4.9,1,34.5,0.6,120.8,,,,,ES,ES4,ES41,ES415,41.06329825,-5.170226062,19-06-18,864,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1505465,0.18487485,0.16812749,0.16806068,30502272,2018-07-29,0-20 cm,30502272,7.4,7.91,19.53,9.6,8,63.8,1.2,170.1,,,,,ES,ES4,ES41,ES413,42.3697196,-5.502804551,31-07-18,836,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1466212,0.24622956,0.17329931,0.17844649,30522162,2018-07-11,0-20 cm,30522162,6.7,7.08,12.07,8,,25.3,1.1,241.9,,,0.6,0.7,ES,ES4,ES41,ES418,41.40267846,-5.230324549,05-07-18,721,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.49970648,0.6279977,0.5808648,0.58065367,30522274,2018-06-14,0-20 cm,30522274,6.1,6.76,6.63,9.2,1,31.8,1.3,220.9,,,,,ES,ES4,ES41,ES413,42.39104993,-5.483600631,06-06-18,841,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.10075069,0.17204584,0.116117194,0.11959308,30542218,2018-07-16,0-20 cm,30542218,6.8,7.11,12.33,7,,11.4,1.1,107.7,,,,,ES,ES4,ES41,ES419,41.90076008,-5.331921823,16-07-18,747,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09387079,0.12341644,0.10444046,0.10578368,30582258,2018-07-24,0-20 cm,30582258,7.4,7.78,13.26,5.1,2,11,0.8,96,,,,,ES,ES4,ES41,ES413,42.2610028,-5.375380291,24-07-18,909,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.18548387,0.63437873,0.25554955,0.26015165,30602264,2018-06-11,0-20 cm,30602264,6.5,7.21,6.52,4.4,1,< LOD,0.7,86.3,,,0.5,3.0,ES,ES4,ES41,ES413,42.31759352,-5.365310241,12-06-18,939,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.12321577,0.24116755,0.14490816,0.14926034,30622150,2018-06-16,0-20 cm,30622150,6.4,6.91,10.77,4.6,,31.3,0.6,139.2,,,,,ES,ES4,ES41,ES418,41.31469819,-5.086641471,07-06-18,797,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.27943587,0.4788596,0.42232072,0.40197802,30642134,2018-06-16,0-20 cm,30642134,6.3,6.65,14.25,3.6,,36.1,0.5,159.9,,,0.8,0.7,ES,ES4,ES41,ES418,41.17684975,-5.028374228,13-06-18,820,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.3866208,0.66354823,0.6056182,0.59753674,30662190,2018-06-16,0-20 cm,30662190,7.6,8.07,22.91,11.3,588,28.4,1.6,313.2,,,0.3,0.3,ES,ES4,ES41,ES418,41.67532111,-5.127623487,13-06-18,876,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.41019994,0.59345794,0.53030163,0.5293759,30762276,2018-05-05,0-20 cm,30762276,6.5,6.96,6.07,5.9,,25.4,0.9,108.1,,,,,ES,ES4,ES41,ES413,42.4526445,-5.201965264,08-05-18,957,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0779823,0.11706423,0.096915096,0.097123206,30782218,2018-07-06,0-20 cm,30782218,6.8,7.33,5.67,6.9,,20.3,1,150.2,,,0.5,0.9,ES,ES4,ES41,ES418,41.94422513,-5.047908125,12-07-18,791,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.14149538,0.26863012,0.19084376,0.19421497,30802096,2018-08-25,0-20 cm,30802096,6.7,7.23,8.64,3.8,,< LOD,0.5,124,,,0.5,0.4,ES,ES4,ES41,ES411,40.86904346,-4.760230059,28-08-18,934,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.12382778,0.16986622,0.13994072,0.14037639,30842118,2018-08-15,0-20 cm,30842118,5.1,5.59,2.79,2.5,,26,0.3,53.3,,,,,ES,ES4,ES41,ES411,41.07077608,-4.760178875,13-08-18,896,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.17472361,0.23705673,0.2081061,0.20862603,30842216,2018-06-26,0-20 cm,30842216,7.4,7.98,21.52,6.5,28,38.2,1,302.1,,,,,ES,ES4,ES41,ES414,41.93729676,-4.972432257,29-06-18,809,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09035252,0.11720909,0.10162807,0.10176534,30842222,2018-07-06,0-20 cm,30842222,7.5,8.28,10.89,12.6,7,< LOD,1,171.6,,,0.4,0.5,ES,ES4,ES41,ES418,41.99030284,-4.98569335,11-07-18,817,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.08582277,0.12939626,0.10065414,0.10048682,30842226,2018-07-06,0-20 cm,30842226,7.2,8.41,10.09,7,64,13.2,1,279.2,,,,,ES,ES4,ES41,ES418,42.02563728,-4.994551455,12-07-18,809,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.05816128,0.18571825,0.10969798,0.11647859,30842252,2018-07-26,0-20 cm,30842252,7.5,8.23,11.41,4.6,44,< LOD,1,148.4,,,,,ES,ES4,ES41,ES418,42.2552536,-5.052470169,22-07-18,843,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.10934044,6.084093,0.32802427,0.43939838,30842262,2018-07-26,0-20 cm,30842262,6.6,6.97,9.77,6.5,1,81.5,1,274.3,,,0.6,2.2,ES,ES4,ES41,ES413,42.34354106,-5.074905119,22-07-18,853,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.19140635,0.27574557,0.22080497,0.22248563,30902164,2018-05-17,0-20 cm,30902164,7.6,8.03,10.46,4,5,42.7,0.6,170.4,,,,,ES,ES4,ES41,ES418,41.48828206,-4.788239767,16-05-18,755,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.13401312,0.18242356,0.15687516,0.15736589,30902260,2018-07-26,0-20 cm,30902260,7.4,8.02,11.05,7,9,19.8,1.1,113.4,,,,,ES,ES4,ES41,ES413,42.33665193,-4.998916951,22-07-18,871,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.08803144,0.10685771,0.09928867,0.09917896,30942150,2018-08-15,0-20 cm,30942150,7.3,7.54,19.81,5.4,5,82.5,0.7,309.3,,,,,ES,ES4,ES41,ES418,41.37146686,-4.711209966,13-08-18,778,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.43964183,0.69680756,0.60441333,0.5984493,30942294,2018-06-16,0-20 cm,30942294,6.0,6.4,25.36,13.4,1,38.8,1.7,396.1,,,,,ES,ES4,ES41,ES413,42.64398395,-5.027561423,18-06-18,951,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.13797319,0.15663731,0.14773585,0.14781024,30982132,2018-08-15,0-20 cm,30982132,7.4,7.66,16.06,11.1,109,42.7,1.3,880.5,,,,,ES,ES4,ES41,ES416,41.219164,-4.62604808,13-08-18,845,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.12708019,0.1732529,0.13564304,0.13944592,31002080,2018-08-25,0-20 cm,31002080,6.1,6.71,7.1,9.2,,34.9,1.2,221.9,,,0.4,1.5,ES,ES4,ES41,ES411,40.76214673,-4.49393606,30-08-18,1186,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.08715133,0.14100274,0.09801132,0.09839258,31022252,2018-07-26,0-20 cm,31022252,7.6,8.3,12.03,4,97,< LOD,1.1,161.2,,,,,ES,ES4,ES41,ES414,42.28735972,-4.838158235,19-07-18,885,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.35721287,0.45325494,0.387288,0.3905591,31062184,2018-06-16,0-20 cm,31062184,7.6,7.95,26.91,17.2,258,22.2,1.9,248.8,,,,,ES,ES4,ES41,ES418,41.69323942,-4.642704884,02-06-18,904,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.28001663,0.5021561,0.3564941,0.355237,31062246,2018-06-26,0-20 cm,31062246,7.7,8.3,13.02,7.5,144,11,1.2,257.4,,,0.6,0.5,ES,ES4,ES41,ES414,42.24141317,-4.777305093,28-06-18,875,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.20441419,0.3272702,0.2911218,0.28152135,31062252,2018-06-26,0-20 cm,31062252,6.1,6.67,3.69,5.9,1,< LOD,0.8,53.9,,,0.5,1.2,ES,ES4,ES41,ES414,42.29443269,-4.790506101,30-06-18,899,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.23610404,0.35201547,0.30885026,0.30654016,31102260,2018-06-26,0-20 cm,31102260,7.1,7.35,5.61,9.3,,15.3,1.2,146.4,,,,,ES,ES4,ES41,ES414,42.37217743,-4.760441171,30-06-18,916,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.41151494,0.5203861,0.47152635,0.4691301,31162208,2018-06-16,0-20 cm,31162208,7.5,8.84,31.4,18.2,579,12.7,1.4,447.1,,,,,ES,ES4,ES41,ES414,41.92295527,-4.575969038,20-06-18,842,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.25396255,0.7778361,0.2884986,0.3123356,31162232,2018-06-16,0-20 cm,31162232,7.3,7.89,7.98,6.2,5,< LOD,0.8,125.2,,,,,ES,ES4,ES41,ES414,42.13520514,-4.62778055,02-06-18,849,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.39707518,0.62215036,0.48598447,0.500215,31182188,2018-06-16,0-20 cm,31182188,7.5,8.05,25.3,12.6,581,14.2,1.3,295.2,,,,,ES,ES4,ES41,ES418,41.74947929,-4.509532166,07-06-18,829,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.24880145,0.43613172,0.28067213,0.29379004,31182218,2018-06-16,0-20 cm,31182218,7.6,8.35,12.78,7.4,294,< LOD,0.9,110.2,,,,,ES,ES4,ES41,ES414,42.01488259,-4.573767745,20-06-18,817,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.4597477,0.6098854,0.5411011,0.5405327,31202190,2018-06-16,0-20 cm,31202190,7.6,8.07,21.34,13.9,220,22.8,1.7,369.5,,,,,ES,ES4,ES41,ES414,41.77063472,-4.490149966,07-06-18,926,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.28591308,0.3427378,0.3180471,0.3173665,31222260,2018-06-26,0-20 cm,31222260,7.5,8.05,9.97,8.3,107,10.1,1.3,131.6,,,,,ES,ES4,ES41,ES414,42.39322282,-4.61723697,27-06-18,949,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.2812314,0.43179905,0.36207974,0.3630668,31242216,2018-06-16,0-20 cm,31242216,7.6,8.29,15.13,3.8,63,< LOD,0.5,91.4,,,0.1,0.3,ES,ES4,ES41,ES414,42.00759543,-4.498277139,16-06-18,820,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0004916421,0.015932316,0.008935141,0.008296172,31262164,2018-05-22,0-20 cm,31262164,7.5,7.83,26.33,19.7,107,36.2,1.6,241.7,,,0.8,0.5,ES,ES4,ES41,ES418,41.55080127,-4.364442241,23-05-18,884,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.108471595,0.13660736,0.121938445,0.12264317,31302214,2018-07-26,0-20 cm,31302214,7.4,8.03,15.72,13.9,268,38.6,1.6,232.2,,,0.5,0.5,ES,ES4,ES41,ES414,42.00025033,-4.422807804,20-07-18,815,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09941217,0.11662598,0.10760208,0.10752551,31321900,2018-08-27,0-20 cm,31321900,6.9,7.22,20.8,11.4,2,< LOD,1.3,120.7,,,,,ES,ES4,ES42,ES422,39.21791512,-3.770131811,28-08-18,731,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.10857909,0.15073125,0.13022475,0.1301059,31322218,2018-07-26,0-20 cm,31322218,7.6,8.21,20.81,10.9,482,20.6,1.4,265.8,,,0.1,0.6,ES,ES4,ES41,ES414,42.03908466,-4.407590995,20-07-18,852,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.390599,0.6307541,0.4804034,0.48621756,31342268,2018-06-16,0-20 cm,31342268,7.4,7.87,13.24,13.3,21,12.1,1.7,181.8,,,,,ES,ES4,ES41,ES414,42.48480794,-4.491277359,14-06-18,898,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.1651913,0.22424224,0.18597543,0.18775788,31362116,2018-08-22,0-20 cm,31362116,5.9,6.03,4.98,4.5,,36.3,0.6,121.8,,,,,ES,ES4,ES41,ES416,41.14252225,-4.147688084,22-08-18,927,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.09119964,0.20299898,0.1163531,0.118229754,31362128,2018-07-11,0-20 cm,31362128,6.6,6.94,15.77,6.3,2,52.1,0.7,197.5,,,,,ES,ES4,ES41,ES416,41.24888478,-4.172239861,11-07-18,952,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.17600563,0.25554484,0.19605576,0.20030002,31362156,2018-07-11,0-20 cm,31362156,6.9,7.27,8.08,7,1,35.9,0.8,164.2,,,,,ES,ES4,ES41,ES418,41.49698393,-4.229975322,13-07-18,955,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.23565425,0.3422031,0.28325123,0.2845997,31362264,2018-06-16,0-20 cm,31362264,6.5,7.01,5.36,7.5,1,14.9,1.1,83.8,,,,,ES,ES4,ES41,ES414,42.45289431,-4.458700162,14-06-18,883,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
