Min,Max,Median,Mean,Point_id,date,Depth,POINTID,pH_CaCl2,pH_H2O,EC,OC,CaCO3,P,N,K,OC (20-30 cm),CaCO3 (20-30 cm),Ox_Al,Ox_Fe,NUTS_0,NUTS_1,NUTS_2,NUTS_3,TH_LAT,TH_LONG,SURVEY_DATE,Elev,LC,LU,LC0_Desc,LC1_Desc,LU1_Desc
-0.0043785786,0.037673496,0.0,0.007918073,35662118,2018-06-25,0-20 cm,35662118,7.5,7.99,19.91,14.4,183,22,1.2,241.8,,,,,ES,ES5,ES51,ES513,41.75600007,0.931644476,28-06-18,315,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.21736664,0.10002794,0.08262709,35662276,2018-07-10,0-20 cm,35662276,5.5,5.76,11.52,14.7,,< LOD,2,79.3,,,,,FR,FRJ,FRJ2,FRJ23,43.17105789,0.714217135,09-07-18,461,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.2579699,0.053262316,0.05259443,35662348,2018-06-20,0-20 cm,35662348,6.7,6.87,11.39,14.8,2,21.4,2,214.2,,,,,FR,FRJ,FRJ2,FRJ24,43.8150841,0.610433078,09-06-18,197,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.074615814,0.044877525,0.0,-0.0044643325,35662412,2018-06-25,0-20 cm,35662412,4.8,5.17,11.14,8.5,,27.9,1.2,177,,,1.1,7.2,FR,FRI,FRI1,FRI14,44.38714234,0.515569366,26-06-18,91,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.1257273,0.17342298,0.0,-0.044158548,35662438,2018-07-08,0-20 cm,35662438,7.4,7.88,14.39,12.4,94,< LOD,1.6,322.2,,,,,FR,FRI,FRI1,FRI14,44.61943326,0.47630705,04-07-18,154,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.32232305,0.17938651,0.122342505,35662600,2018-05-26,0-20 cm,35662600,6.7,7.38,13.42,19.2,1,31.9,2,170.4,,,,,FR,FRI,FRI3,FRI31,46.06542763,0.221776952,28-05-18,171,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.16386798,0.0,-0.06937214,-0.06404742,35662604,2018-07-08,0-20 cm,35662604,6.0,6.41,12.1,13,,18.1,1.7,146.4,,,,,FR,FRI,FRI3,FRI34,46.10110235,0.215268237,09-07-18,177,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.21588819,0.0,-0.17226093,-0.102229185,35662694,2018-09-26,0-20 cm,35662694,7.4,7.79,15.12,12.9,68,< LOD,2.4,251.8,,,1.6,2.8,FR,FRI,FRI3,FRI34,46.90342791,0.065819054,26-09-18,126,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.1394407,0.0,-0.09769865,-0.06296397,35662820,2018-10-16,0-20 cm,35662820,4.8,5.34,11.1,13.9,,10.9,1.7,93.8,,,0.8,1.9,FR,FRG,FRG0,FRG04,48.02557077,-0.153515958,18-10-18,155,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.21264856,0.12623182,0.07834801,35702806,2018-06-23,0-10 cm,35702806,6.7,7.1,11.31,17,1,29.9,1.9,77.5,,,,,FR,FRG,FRG0,FRG04,47.90585927,-0.075466942,22-06-18,128,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.21752988,0.07265969,0.052279748,35742580,2018-06-23,0-20 cm,35742580,6.8,7.03,9.51,27,,18.4,2.8,141.2,,,1.4,2.8,FR,FRI,FRI3,FRI31,45.89640153,0.356415718,22-06-18,149,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.043628674,0.022754021,0.0,-0.0016046548,35762728,2018-06-23,0-20 cm,35762728,4.5,5.31,4.46,7,,52.2,0.8,75.3,,,,,FR,FRB,FRB0,FRB04,47.21838902,0.138789792,07-06-18,81,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.16600199,0.0,-0.12488883,-0.07896381,35762908,2018-08-02,0-20 cm,35762908,6.2,6.56,7.17,14.2,,22,1.7,130.9,,,,,FR,FRD,FRD1,FRD13,48.82102754,-0.179100504,03-08-18,242,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.14244924,0.0,-0.06302123,-0.05477645,35762944,2018-08-05,0-20 cm,35762944,7.2,7.86,18.6,15.9,145,34.8,1.7,189.9,,,,,FR,FRD,FRD1,FRD11,49.14125894,-0.245819217,05-08-18,68,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.15761286,0.18856643,0.0,-0.04057434,35782374,2018-07-10,0-20 cm,35782374,6.8,7.16,9.69,12.4,,16.7,1.6,254.3,,,1.0,4.2,FR,FRI,FRI1,FRI14,44.06101855,0.720732702,06-07-18,167,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.28368664,0.094274156,0.102315694,35822512,2018-06-20,0-20 cm,35822512,7.3,7.74,16.79,16.5,500,19.6,2.2,410.5,,,,,FR,FRI,FRI1,FRI11,45.2986357,0.564548995,11-06-18,175,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.14911903,0.0,-0.033581257,-0.05180382,35822704,2018-09-11,0-20 cm,35822704,7.1,7.59,16.36,17.7,13,28.9,2,235,,,1.0,1.6,FR,FRI,FRI3,FRI34,47.01162314,0.257587097,14-09-18,133,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.07448862,0.0119800335,0.0,-0.019664142,35842124,2018-07-20,0-20 cm,35842124,7.4,7.98,15.88,20.5,382,18.7,1.9,145.5,,,0.3,0.6,ES,ES5,ES51,ES513,41.82907256,1.138365998,21-07-18,461,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.18903,0.054779205,0.0,-0.068786755,35842694,2018-09-11,0-20 cm,35842694,6.7,7.08,8.89,5.9,2,30.9,0.8,132.9,,,0.3,1.1,FR,FRI,FRI3,FRI34,46.92483326,0.300268248,14-09-18,137,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.4146256,0.3138379,0.18793535,35842712,2018-06-23,0-20 cm,35842712,7.2,7.78,28.68,20.6,272,22.2,2.2,921.4,,,,,FR,FRB,FRB0,FRB04,47.08529351,0.270372902,01-06-18,121,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.040024538,0.025277162,0.0,-0.0022853552,35862116,2018-06-22,0-20 cm,35862116,7.3,7.91,30.8,17.4,298,68.3,2.5,506.6,,,,,ES,ES5,ES51,ES513,41.75944781,1.172631907,22-06-18,418,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.45826396,0.34525818,0.21011887,35882356,2018-05-21,0-20 cm,35882356,6.5,6.9,7.19,8.5,,< LOD,1.1,147,,,,,FR,FRJ,FRJ2,FRJ24,43.91110127,0.870329298,25-05-18,243,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.1513039,0.0,-0.13540596,-0.07409718,35882622,2018-08-19,0-20 cm,35882622,6.4,7.05,13.21,11.8,1,21.8,1.3,148,,,,,FR,FRI,FRI3,FRI34,46.28735304,0.469051188,20-08-18,194,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.2071245,0.0,-0.17661315,-0.09752827,35883382,2018-09-02,0-20 cm,35883382,7.2,7.45,27.84,23.5,10,65.6,2.9,327.3,,,1.2,3.7,UK,UKF,UKF1,UKF15,53.04642012,-0.977400415,11-09-18,61,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.1240195,0.24473493,0.0,-0.018845644,35902440,2018-07-10,0-20 cm,35902440,7.4,7.73,17.76,15.9,125,25.2,2,314.3,,,1.3,2.9,FR,FRI,FRI1,FRI14,44.66438988,0.77343785,12-07-18,146,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.43871778,0.3878893,0.21647398,35903250,2018-06-11,0-20 cm,35903250,6.6,6.99,12.58,20.7,3,21.9,2.2,194.1,,,1.6,6.3,UK,UKJ,UKJ1,UKJ13,51.87798178,-0.658914752,12-06-18,91,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.31007475,0.20386612,0.13212603,35903466,2018-07-14,0-20 cm,35903466,6.0,6.43,23.02,19.1,,33.9,1.8,149.1,,,0.8,3.3,UK,UKE,UKE2,UKE22,53.79381914,-1.141886766,30-07-18,8,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.060627844,0.026246404,0.023898235,35922102,2018-06-20,0-20 cm,35922102,7.4,7.8,16.29,16.1,289,21.5,1.7,181.7,,,0.4,0.5,ES,ES5,ES51,ES513,41.64017495,1.26213395,14-06-18,603,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.40843442,0.33928382,0.1978359,35922382,2018-05-21,0-20 cm,35922382,7.5,7.99,24.99,11.5,461,< LOD,1.5,195.9,,,0.6,1.2,FR,FRI,FRI1,FRI14,44.14803806,0.882649347,30-05-18,207,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.04685188,0.21871239,0.0013600818,0.05228648,35922918,2018-07-23,0-20 cm,35922918,6.2,6.65,19.82,46.7,,17.5,5.1,187.5,,,2.1,3.9,FR,FRD,FRD1,FRD11,48.92965927,0.019060191,24-07-18,140,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.16068275,0.0,-0.09143211,-0.07230241,35922922,2018-07-23,0-20 cm,35922922,7.4,7.75,14.9,14.5,19,19.2,1.8,147.8,,,,,FR,FRD,FRD1,FRD11,48.96525864,0.011819299,24-07-18,115,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.14514129,0.07640068,0.0,-0.046981826,35942934,2018-07-28,0-20 cm,35942934,5.8,6.2,14.98,24.8,,21.5,2.9,336.6,,,0.8,5.8,FR,FRD,FRD1,FRD11,49.07448698,0.017177787,31-07-18,78,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.28174123,0.1365562,0.10010582,35982096,2018-06-20,0-20 cm,35982096,7.3,7.83,17.28,18.8,316,27.7,1.9,266.6,,,,,ES,ES5,ES51,ES513,41.59258098,1.341141319,15-06-18,783,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.0023733529,0.023380673,0.0,0.006009151,35982132,2018-07-12,0-20 cm,35982132,7.4,7.95,20.7,15.9,333,40.6,1.7,125.4,,,,,ES,ES5,ES51,ES513,41.91550848,1.2951925,13-07-18,662,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.08372896,0.05154639,0.0,0.0046590283,36002120,2018-07-02,0-20 cm,36002120,7.4,7.87,23.26,17.8,399,78.2,2.1,378.8,,,,,ES,ES5,ES51,ES513,41.80995429,1.334444455,01-07-18,513,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.03706491,0.019656787,0.0,-0.0051114378,36022114,2018-06-27,0-20 cm,36022114,7.3,7.74,21.1,26.8,326,67.5,3.1,643.4,,,,,ES,ES5,ES51,ES513,41.75819876,1.365934571,29-06-18,656,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.007940009,0.071221255,0.007296044,0.019616118,36022766,2018-06-28,0-20 cm,36022766,5.4,6.04,6.26,12.3,,23,1.3,127.7,,,0.7,0.8,FR,FRB,FRB0,FRB04,47.58771662,0.41672149,29-06-18,156,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.18762377,0.0,-0.08648179,-0.08605897,36022838,2018-08-22,0-20 cm,36022838,5.9,6.09,7.8,10.8,,45.7,1.3,136.4,,,,,FR,FRG,FRG0,FRG04,48.22930838,0.294736759,27-08-18,116,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.09613974,0.040932737,0.031285033,36062122,2018-07-02,0-20 cm,36062122,7.5,8.13,14.99,25.9,237,14.3,1.9,209.4,,,0.2,0.5,ES,ES5,ES51,ES513,41.83408343,1.403508657,01-07-18,593,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.14795743,0.0,-0.09384908,-0.061745636,36063338,2018-10-19,0-20 cm,36063338,7.0,7.46,33.07,29.2,46,50.7,3.3,367.6,,,1.6,6.4,UK,UKF,UKF2,UKF22,52.68003271,-0.615150121,16-10-18,104,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.09907364,0.0,-0.06889489,-0.044557553,36063410,2018-08-05,0-20 cm,36063410,5.4,5.84,14.83,8.7,,29.4,1.1,127.8,,,,,UK,UKF,UKF1,UKF15,53.31892977,-0.773957215,10-08-18,7,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.10975875,0.02351798,-0.04787621,-0.046546742,36083448,2018-08-05,0-20 cm,36083448,7.4,7.73,25.3,22.3,38,43.1,2,354.1,,,,,UK,UKE,UKE1,UKE12,53.65868002,-0.830160159,15-08-18,5,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.31145868,0.17900136,0.11496043,36102360,2018-06-20,0-20 cm,36102360,5.8,6.32,11.13,8.9,,14.3,1.3,99.1,,,,,FR,FRJ,FRJ2,FRJ28,43.97067236,1.13660652,04-06-18,191,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.07075812,0.0,-0.0151124215,-0.021724418,36123358,2018-10-09,0-20 cm,36123358,7.1,7.38,35.04,32.7,12,22.7,3.8,253.3,,,1.2,5.1,UK,UKF,UKF3,UKF30,52.86539068,-0.570427464,03-10-18,115,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.21692897,0.0,-0.105721496,-0.096208364,36142842,2018-09-01,0-20 cm,36142842,6.4,6.81,19.25,34.5,1,16,3.9,516.1,,,,,FR,FRG,FRG0,FRG04,48.27899922,0.448318506,06-09-18,124,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.13872452,0.0065558045,0.013295264,36143494,2018-08-05,0-20 cm,36143494,7.2,7.76,18.93,15.6,149,32.2,2.5,162.1,,,,,UK,UKE,UKE2,UKE22,54.07471413,-0.845690202,28-08-18,89,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.1628775,0.012987013,-0.028981738,-0.06626071,36162838,2018-09-01,0-20 cm,36162838,5.6,5.96,7.57,8.5,,44.2,1.1,172.1,,,,,FR,FRG,FRG0,FRG04,48.24567364,0.481835413,06-09-18,154,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.25318852,0.10368565,0.06997829,36182728,2018-06-10,0-20 cm,36182728,6.8,7.14,11.62,14.8,,18.4,1.7,255.5,,,,,FR,FRB,FRB0,FRB04,47.26721027,0.68942952,06-06-18,137,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.143599,0.108640835,0.064182416,36222722,2018-06-10,0-20 cm,36222722,5.5,6.12,10.02,10.7,1,93.5,1.2,124.7,,,0.6,1.7,FR,FRB,FRB0,FRB04,47.21818632,0.751481265,06-06-18,149,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.14065982,0.0,-0.058595307,-0.056888945,36222866,2018-07-23,0-20 cm,36222866,6.2,6.64,11.69,14.3,,34.9,1.7,115.5,,,,,FR,FRD,FRD1,FRD13,48.50212765,0.514844396,23-07-18,224,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3191281,0.06454302,0.10147371,36242982,2018-06-28,0-20 cm,36242982,6.3,6.6,7.45,14.4,,43,1.6,310.3,,,,,FR,FRD,FRD2,FRD22,49.53770264,0.340186375,28-06-18,162,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.23152548,0.0,-0.20203814,-0.11231293,36282804,2018-09-11,0-20 cm,36282804,6.5,6.87,10.79,12.4,,24,1.3,158.4,,,2.0,2.0,FR,FRG,FRG0,FRG04,47.95631663,0.698360914,11-09-18,214,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.10215664,0.0,-0.017413937,-0.030341018,36282864,2018-07-23,0-20 cm,36282864,5.1,5.79,6.85,15.6,,47.6,1.9,195.4,,,,,FR,FRD,FRD1,FRD13,48.49120045,0.598836889,19-07-18,217,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.13567714,0.04604645,-0.0049861604,-0.042323682,36282930,2018-07-23,0-20 cm,36282930,5.9,6.54,8.86,17,,24.8,1.8,135.3,,,,,FR,FRD,FRD2,FRD21,49.07928075,0.486207891,16-07-18,218,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3153153,0.20858634,0.13182892,36302566,2018-07-15,0-20 cm,36302566,4.5,5.34,4.08,15.2,,< LOD,1.8,95.3,,,,,FR,FRI,FRI2,FRI23,45.83413548,1.093774272,13-07-18,309,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.075589925,0.0,-0.04907451,-0.030535134,36302848,2018-08-02,0-20 cm,36302848,6.7,7.02,11.87,6.2,2,51,0.9,365,,,0.6,1.6,FR,FRD,FRD1,FRD13,48.35086765,0.652435724,11-08-18,226,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.12250185,0.2826023,0.0,-0.013235467,36302902,2018-07-23,0-20 cm,36302902,6.2,6.71,10.91,13.5,,29.6,1.7,84.6,,,0.8,2.0,FR,FRD,FRD1,FRD13,48.83213225,0.561452087,25-07-18,307,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.1532511,0.026640158,0.0,-0.014130333,36303366,2018-10-09,0-20 cm,36303366,6.8,7.02,18.11,19.3,,17.4,2.3,220.1,,,,,UK,UKF,UKF3,UKF30,52.95961832,-0.322434067,02-10-18,1,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.105299145,0.0,-0.09152762,-0.050604153,36323400,2018-08-05,0-20 cm,36323400,6.5,6.62,17.99,26.1,,14.1,2.6,231.1,,,,,UK,UKF,UKF3,UKF30,53.26411447,-0.365646308,21-08-18,10,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.08309455,0.23396568,0.0,0.027565083,36342694,2018-07-08,0-20 cm,36342694,5.8,6.39,8.26,13,1,37.1,1.5,205.2,,,,,FR,FRB,FRB0,FRB04,46.98162369,0.952398461,09-07-18,176,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.15602733,0.13931035,0.0,-0.01991002,36342964,2018-08-02,0-20 cm,36342964,6.3,6.83,14.72,18.1,1,94,2.1,232.6,,,3.4,6.5,FR,FRD,FRD2,FRD21,49.38909458,0.508906865,06-08-18,153,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.47463456,0.35378236,0.21096276,36363232,2018-07-21,0-20 cm,36363232,7.1,7.44,27.06,45.2,11,30.7,5.1,240.5,,,1.8,10.6,UK,UKH,UKH3,UKH35,51.77637427,0.03951564,23-07-18,30,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5479228,0.47147554,0.267474,36382712,2018-05-26,0-20 cm,36382712,6.7,6.95,9.98,10.7,,20.7,1.4,138.5,,,,,FR,FRB,FRB0,FRB04,47.14667408,0.976841171,29-05-18,160,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.1271809,0.0,-0.082650974,-0.053243306,36383486,2018-08-05,0-20 cm,36383486,7.3,7.77,22.34,20.3,38,21.1,2.5,140.6,,,,,UK,UKE,UKE1,UKE12,54.0353927,-0.464535051,16-08-18,48,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.12278354,0.024556428,0.0337293,36402884,2018-07-23,0-20 cm,36402884,5.1,5.85,5.24,15.2,,22.9,1.8,205.9,,,,,FR,FRD,FRD1,FRD13,48.68310908,0.726886463,18-07-18,276,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.37405887,0.30049413,0.17475255,36422726,2018-05-24,0-20 cm,36422726,7.4,7.96,15.32,13.8,8,29,1.6,188.9,,,,,FR,FRB,FRB0,FRB04,47.27600417,1.007593943,25-05-18,145,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.15857503,0.0,-0.1190635,-0.07061766,36422824,2018-08-22,0-20 cm,36422824,6.4,6.68,10.01,16.9,,49.8,2,197.2,,,0.3,3.8,FR,FRG,FRG0,FRG04,48.1503717,0.852330536,22-08-18,244,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.13132222,0.0,-0.0975,-0.05707995,36423396,2018-08-05,0-20 cm,36423396,7.2,7.65,19.48,10.9,76,10,1.6,75.8,,,,,UK,UKF,UKF3,UKF30,53.24129361,-0.20857114,22-08-18,30,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.12306153,0.0,-0.09870193,-0.05715003,36463488,2018-08-05,0-10 cm,36463488,6.2,6.56,22.19,15,,23.9,1.7,163.1,,,,,UK,UKE,UKE1,UKE12,54.06345805,-0.347963724,14-08-18,66,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3035339,0.19848692,0.12919304,36482692,2018-06-20,0-20 cm,36482692,6.7,7.16,12.53,10.4,2,42.8,1.2,124.2,,,,,FR,FRB,FRB0,FRB03,46.97896173,1.138249282,01-06-18,154,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.016253954,0.031332877,0.0,0.0013490715,36502932,2018-07-28,0-20 cm,36502932,6.3,6.74,13.32,14.1,2,68.9,1.7,251.9,,,,,FR,FRD,FRD2,FRD21,49.12222865,0.782000706,30-07-18,191,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3171047,0.0789891,0.05314873,36522982,2018-06-13,0-20 cm,36522982,6.0,6.52,6.12,10.6,,34,1.5,112.1,,,1.0,2.3,FR,FRD,FRD2,FRD22,49.57007305,0.724456194,20-06-18,171,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.070604935,0.01462002,0.0179333,36562934,2018-07-28,0-20 cm,36562934,7.0,7.17,12.57,13.4,1,33.4,1.6,127.7,,,,,FR,FRD,FRD2,FRD21,49.14677322,0.860330681,30-07-18,185,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.092078075,0.0,-0.03694716,-0.029016059,36602312,2018-07-12,0-20 cm,36602312,7.3,8.0,12.93,7,42,< LOD,1.2,119.3,,,,,FR,FRJ,FRJ2,FRJ27,43.59198406,1.816916149,12-07-18,267,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.03925859,0.0,-0.00884671,-0.009124942,36602888,2018-07-15,0-20 cm,36602888,6.5,6.88,19.42,16.9,,73.8,2,587.2,,,,,FR,FRD,FRD2,FRD21,48.7410445,0.990282709,13-07-18,217,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.4618999,0.36634478,0.22428928,36603014,2018-06-13,0-20 cm,36603014,5.8,6.42,6.36,11,,38.2,1.4,153,,,0.6,1.7,FR,FRD,FRD2,FRD22,49.86424259,0.779687421,10-06-18,110,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.00075671583,0.14612584,0.022097379,0.043055926,36603158,2018-04-19,0-20 cm,36603158,5.3,5.77,16.9,17,4,97.6,1.7,216.1,,,1.2,2.6,UK,UKJ,UKJ4,UKJ45,51.14669305,0.523401739,19-04-18,32,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.1967632,0.119698,0.0787313,36642598,2018-06-20,0-20 cm,36642598,5.1,5.84,7.48,10.2,,42.9,1.1,173.1,,,,,FR,FRI,FRI2,FRI22,46.15593794,1.483497569,06-06-18,403,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.12553163,0.0,-0.11044581,-0.060259372,36642840,2018-08-02,0-20 cm,36642840,5.8,6.58,7.02,8.9,,33.2,1.1,97.5,,,2.6,1.2,FR,FRB,FRB0,FRB02,48.3172216,1.120974162,03-08-18,257,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.14393638,0.0,-0.052490667,-0.048370425,36642922,2018-07-28,0-20 cm,36642922,5.0,5.74,6.45,10.7,,51.3,1.2,210.7,,,,,FR,FRD,FRD2,FRD21,49.04863878,0.989013095,27-07-18,195,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.10936066,0.060463224,0.039394625,36643002,2018-06-13,0-20 cm,36643002,6.7,7.08,9.5,10.2,,18.7,1.4,112.7,,,1.1,4.9,FR,FRD,FRD2,FRD22,49.76179811,0.855425258,15-06-18,164,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.1171885,0.0,-0.102810524,-0.056867808,36662812,2018-08-04,0-20 cm,36662812,6.5,6.88,8.87,13.6,,28.8,1.7,283.8,,,0.7,1.9,FR,FRB,FRB0,FRB02,48.06951201,1.191597611,07-08-18,176,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.11452777,0.06238956,0.0,-0.037992645,36662830,2018-08-04,0-20 cm,36662830,5.3,5.76,6.86,9.5,,25.2,1.1,148.4,,,,,FR,FRB,FRB0,FRB02,48.23014694,1.163487445,04-08-18,234,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.082539685,0.02713247,0.02120665,36662908,2018-07-10,0-20 cm,36662908,6.3,6.72,8.48,11.4,,29.4,1.2,167.9,,,,,FR,FRD,FRD2,FRD21,48.92598184,1.039010948,10-07-18,201,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.110545084,0.0,-0.06920107,-0.047170103,36682846,2018-08-02,0-20 cm,36682846,6.4,6.84,7.3,9.3,1,33,1.3,127.4,,,,,FR,FRB,FRB0,FRB02,48.37506888,1.165137824,01-08-18,264,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.0897631,0.0,-0.048106454,-0.03648083,36702712,2018-06-20,0-20 cm,36702712,5.8,6.27,6.31,13.5,,25.2,1.8,195.4,,,0.5,3.9,FR,FRB,FRB0,FRB03,47.18087529,1.39617869,15-06-18,187,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
-0.12939318,0.15303297,0.0,-0.040297635,36722938,2018-07-28,0-20 cm,36722938,6.5,6.91,12.54,11,1,77.2,1.4,178.6,,,,,FR,FRD,FRD2,FRD21,49.20007014,1.071755315,31-07-18,203,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
